class
http://knetminer.org/data/rdf/terms/biokno/Gene
http://knetminer.org/data/rdf/terms/biokno/FeatureContainer
http://knetminer.org/data/rdf/terms/biokno/CentromereSubFeature
http://knetminer.org/data/rdf/terms/biokno/Centromere
http://knetminer.org/data/rdf/terms/biokno/CDS
http://knetminer.org/data/rdf/terms/biokno/ARSCons
http://knetminer.org/data/rdf/terms/biokno/ARS
http://knetminer.org/data/rdf/terms/biokno/Protein3DStructure
http://knetminer.org/data/rdf/terms/biokno/ProtDomain
http://knetminer.org/data/rdf/terms/biokno/TARGETSEQ
http://knetminer.org/data/rdf/terms/biokno/EST
http://knetminer.org/data/rdf/terms/biokno/SignallingPathway
http://knetminer.org/data/rdf/terms/biokno/MetabolicPathway
http://knetminer.org/data/rdf/terms/biokno/MolecularFunction
http://knetminer.org/data/rdf/terms/biokno/MolFunc
http://knetminer.org/data/rdf/terms/biokno/CellularComponent
http://knetminer.org/data/rdf/terms/biokno/CelComp
http://knetminer.org/data/rdf/terms/biokno/BiologicalProcess
http://knetminer.org/data/rdf/terms/biokno/BioProc
http://knetminer.org/data/rdf/terms/biokno/MeshSupplementalRecord
http://knetminer.org/data/rdf/terms/biokno/MeshSubstance
http://knetminer.org/data/rdf/terms/biokno/MeshSemanticType
http://knetminer.org/data/rdf/terms/biokno/MeshQualifier
http://knetminer.org/data/rdf/terms/biokno/MeshPharmacologicalAction
http://knetminer.org/data/rdf/terms/biokno/MeshDescriptor
http://knetminer.org/data/rdf/terms/biokno/MeshConcept
http://knetminer.org/data/rdf/terms/biokno/PO_PlantStructure
http://knetminer.org/data/rdf/terms/biokno/PO_GrowthStage
http://knetminer.org/data/rdf/terms/biokno/POTempStage
http://knetminer.org/data/rdf/terms/biokno/GRO
http://knetminer.org/data/rdf/terms/biokno/EC
http://knetminer.org/data/rdf/terms/biokno/MoleculeComplex
http://knetminer.org/data/rdf/terms/biokno/Molecule
http://knetminer.org/data/rdf/terms/biokno/MolCmplx
http://knetminer.org/data/rdf/terms/biokno/Transport
http://knetminer.org/data/rdf/terms/biokno/Reaction
http://knetminer.org/data/rdf/terms/biokno/Tissue
http://knetminer.org/data/rdf/terms/biokno/Environment
http://knetminer.org/data/rdf/terms/biokno/GISR
http://knetminer.org/data/rdf/terms/biokno/GISL
http://knetminer.org/data/rdf/terms/biokno/GISHI
http://knetminer.org/data/rdf/terms/biokno/GISGD
http://knetminer.org/data/rdf/terms/biokno/GIPS
http://knetminer.org/data/rdf/terms/biokno/GIPE
http://knetminer.org/data/rdf/terms/biokno/GIDR
http://knetminer.org/data/rdf/terms/biokno/GIDL
http://knetminer.org/data/rdf/terms/biokno/GIDGD
http://knetminer.org/data/rdf/terms/biokno/KOPR
http://knetminer.org/data/rdf/terms/biokno/KOGE
http://knetminer.org/data/rdf/terms/biokno/KOEN
http://knetminer.org/data/rdf/terms/biokno/Protein
http://knetminer.org/data/rdf/terms/biokno/InfoPolymer
http://knetminer.org/data/rdf/terms/biokno/Compound
http://knetminer.org/data/rdf/terms/biokno/Comp
http://knetminer.org/data/rdf/terms/biokno/ECorg
http://knetminer.org/data/rdf/terms/biokno/CDEIII
http://knetminer.org/data/rdf/terms/biokno/CDEII
http://knetminer.org/data/rdf/terms/biokno/CDEI
http://knetminer.org/data/rdf/terms/biokno/Scaffold
http://knetminer.org/data/rdf/terms/biokno/Chromosome
http://knetminer.org/data/rdf/terms/biokno/Z2Region
http://knetminer.org/data/rdf/terms/biokno/Z1Region
http://knetminer.org/data/rdf/terms/biokno/YRegion
http://knetminer.org/data/rdf/terms/biokno/XRegion
http://knetminer.org/data/rdf/terms/biokno/WRegion
http://knetminer.org/data/rdf/terms/biokno/TRNAGene
http://knetminer.org/data/rdf/terms/biokno/SNRNAGene
http://knetminer.org/data/rdf/terms/biokno/SNORNAGene
http://knetminer.org/data/rdf/terms/biokno/RRNAGene
http://knetminer.org/data/rdf/terms/biokno/STR
http://knetminer.org/data/rdf/terms/biokno/STBS
http://knetminer.org/data/rdf/terms/biokno/YPrime
http://knetminer.org/data/rdf/terms/biokno/XCore
http://knetminer.org/data/rdf/terms/biokno/TelomericRepeat
http://knetminer.org/data/rdf/terms/biokno/LTR
http://knetminer.org/data/rdf/terms/biokno/Transporter
http://knetminer.org/data/rdf/terms/biokno/TF
http://knetminer.org/data/rdf/terms/biokno/StrucProt
http://knetminer.org/data/rdf/terms/biokno/ProteinComplex
http://knetminer.org/data/rdf/terms/biokno/Protcmplx
http://knetminer.org/data/rdf/terms/biokno/Enzyme
http://knetminer.org/data/rdf/terms/biokno/Metabolite
http://knetminer.org/data/rdf/terms/biokno/Drug
http://knetminer.org/data/rdf/terms/biokno/Polypeptide
http://knetminer.org/data/rdf/terms/biokno/Polynucleotide
http://knetminer.org/data/rdf/terms/biokno/SF
http://knetminer.org/data/rdf/terms/biokno/RNA
http://knetminer.org/data/rdf/terms/biokno/DNA
http://knetminer.org/data/rdf/terms/biokno/sDNA
http://knetminer.org/data/rdf/terms/biokno/dDNA
http://knetminer.org/data/rdf/terms/biokno/ncRNA
http://knetminer.org/data/rdf/terms/biokno/MRNA
http://knetminer.org/data/rdf/terms/biokno/TRNA
http://knetminer.org/data/rdf/terms/biokno/SNRNA
http://knetminer.org/data/rdf/terms/biokno/SNORNA
http://knetminer.org/data/rdf/terms/biokno/SIRNA
http://knetminer.org/data/rdf/terms/biokno/RRNA
